id_interaction,id_cp_interaction,multidata_1_id,multidata_2_id,source,annotation_strategy,curator,is_ppi
1897,CPI-SC07D1540F8,587,1445,PMID:24032637,curated,RVentoTormo,True
1898,CPI-SC066B2A89A,978,1445,PMID:24532711,curated,RVentoTormo,True
1899,CPI-SC09D51C7BF,1082,1445,PMID:24532711,curated,RVentoTormo,True
1900,CPI-SC069D8A1BA,61,1445,PMID:24532711,curated,RVentoTormo,True
1901,CPI-SC042468412,686,1445,PMID:24532711,curated,RVentoTormo,True
1902,CPI-SC052157D7B,977,1445,PMID:24532711,curated,RVentoTormo,True
1903,CPI-SC0D0D2D930,916,1445,PMID:24532711,curated,RVentoTormo,True
1904,CPI-SC0486FECAB,70,1445,PMID:24532711,curated,RVentoTormo,True
1905,CPI-SC045BF427E,71,1445,PMID:24532711,curated,RVentoTormo,True
1906,CPI-SC0EFF2AFBD,230,1446,PMID:24532711,curated,RVentoTormo,True
1907,CPI-SC044BB9279,144,1446,PMID:24532711,curated,RVentoTormo,True
1908,CPI-SC0827E3502,1043,1446,PMID:24532711,curated,RVentoTormo,True
1909,CPI-SC0B0BAF8DB,291,1446,PMID:24032637,curated,RVentoTormo,True
1910,CPI-SC0671450D5,915,1446,PMID:24532711,curated,RVentoTormo,True
1911,CPI-SC066A4E191,683,1446,PMID:24532711,curated,RVentoTormo,True
1912,CPI-SC03753E185,684,1446,PMID:24532711,curated,RVentoTormo,True
1913,CPI-SC0E11F543C,685,1446,PMID:24532711,curated,RVentoTormo,True
1914,CPI-SC081B09E04,587,1446,PMID:24032637,curated,RVentoTormo,True
1915,CPI-SC02753B9BD,978,1446,PMID:24532711,curated,RVentoTormo,True
1916,CPI-SC01D3E6936,1082,1446,PMID:24532711,curated,RVentoTormo,True
1917,CPI-SC092C6BB7D,61,1446,PMID:24532711,curated,RVentoTormo,True
1918,CPI-SC0456BB36C,686,1446,PMID:24532711,curated,RVentoTormo,True
1919,CPI-SC0FDE82C05,977,1446,PMID:24532711,curated,RVentoTormo,True
1920,CPI-SC073544134,916,1446,PMID:24532711,curated,RVentoTormo,True
1921,CPI-SC0AEC52E73,70,1446,PMID:24532711,curated,RVentoTormo,True
1922,CPI-SC05E4FA547,71,1446,PMID:24532711,curated,RVentoTormo,True
1923,CPI-SC03C02374B,230,1447,PMID:24532711,curated,RVentoTormo,True
1924,CPI-SC06CA35957,144,1447,PMID:24532711,curated,RVentoTormo,True
1925,CPI-SC00D0D0EC3,1043,1447,PMID:24532711,curated,RVentoTormo,True
1926,CPI-SC03F9E6AC5,291,1447,PMID:24032637,curated,RVentoTormo,True
1927,CPI-SC015580274,915,1447,PMID:24532711,curated,RVentoTormo,True
1928,CPI-SC0C646FE07,683,1447,PMID:24532711,curated,RVentoTormo,True
1929,CPI-SC0E6C99C1D,684,1447,PMID:24532711,curated,RVentoTormo,True
1930,CPI-SC063989793,685,1447,PMID:24532711,curated,RVentoTormo,True
1931,CPI-SC0B739B6BE,587,1447,PMID:24032637,curated,RVentoTormo,True
1932,CPI-SC018C0B727,978,1447,PMID:24532711,curated,RVentoTormo,True
1933,CPI-SC0D8C38952,1082,1447,PMID:24532711,curated,RVentoTormo,True
1934,CPI-SC04617C8EB,61,1447,PMID:24532711,curated,RVentoTormo,True
1935,CPI-SC08BCEE850,686,1447,PMID:24532711,curated,RVentoTormo,True
1936,CPI-SC089FF57F2,977,1447,PMID:24532711,curated,RVentoTormo,True
1937,CPI-SC0AC0FE01C,916,1447,PMID:24532711,curated,RVentoTormo,True
1938,CPI-SC0ECDB073E,70,1447,PMID:24532711,curated,RVentoTormo,True
1939,CPI-SC050D66C45,71,1447,PMID:24532711,curated,RVentoTormo,True
1940,CPI-SC0C22F42DF,230,1449,PMID:24532711,curated,RVentoTormo,True
1941,CPI-SC010561E8D,144,1449,PMID:24532711,curated,RVentoTormo,True
1942,CPI-SC06E0B84C9,1043,1449,PMID:24532711,curated,RVentoTormo,True
1943,CPI-SC0594F894D,291,1449,PMID:24032637,curated,RVentoTormo,True
1944,CPI-SC0B6207B1C,915,1449,PMID:24032637,curated,RVentoTormo,True
1945,CPI-SC092B44A03,683,1449,PMID:24532711,curated,RVentoTormo,True
1946,CPI-SC0DCBE8C69,684,1449,PMID:24532711,curated,RVentoTormo,True
1947,CPI-SC04AF69F59,685,1449,PMID:24532711,curated,RVentoTormo,True
1948,CPI-SC0E149DD74,587,1449,PMID:24532711,curated,RVentoTormo,True
1949,CPI-SC09771D617,978,1449,PMID:24532711,curated,RVentoTormo,True
1950,CPI-SC0B2882B83,1082,1449,PMID:24532711,curated,RVentoTormo,True
1951,CPI-SC0D9880D62,61,1449,PMID:24532711,curated,RVentoTormo,True
1952,CPI-SC0B4243FE6,686,1449,PMID:24032637,curated,RVentoTormo,True
1953,CPI-SC0FFE2D207,977,1449,PMID:24532711,curated,RVentoTormo,True
1954,CPI-SC023CD2194,916,1449,PMID:24532711,curated,RVentoTormo,True
1955,CPI-SC0F7419D8D,70,1449,PMID:24532711,curated,RVentoTormo,True
1956,CPI-SC0B697A1AC,71,1449,PMID:24532711,curated,RVentoTormo,True
1957,CPI-SC074781480,230,1452,PMID:24532711,curated,RVentoTormo,True
1958,CPI-SC08496F2AE,144,1452,PMID:24532711,curated,RVentoTormo,True
1959,CPI-SC0A27844A8,1043,1452,PMID:24532711,curated,RVentoTormo,True
1960,CPI-SC0A070755C,291,1452,PMID:24532711,curated,RVentoTormo,True
1961,CPI-SC02D16C89A,915,1452,PMID:24532711,curated,RVentoTormo,True
1962,CPI-SC08EAA7ADA,683,1452,PMID:24532711,curated,RVentoTormo,True
1963,CPI-SC010EF74F3,684,1452,PMID:24532711,curated,RVentoTormo,True
1964,CPI-SC0C945DA9F,685,1452,PMID:24532711,curated,RVentoTormo,True
1965,CPI-SC01D1E05E8,587,1452,PMID:24532711,curated,RVentoTormo,True
1966,CPI-SC0FE1FBFB5,978,1452,PMID:24532711,curated,RVentoTormo,True
1967,CPI-SC04CBB7552,1082,1452,PMID:24532711,curated,RVentoTormo,True
1968,CPI-SC0DFEAE26D,61,1452,PMID:24532711,curated,RVentoTormo,True
1969,CPI-SC0C61B7F73,686,1452,PMID:24532711,curated,RVentoTormo,True
1970,CPI-SC0E88C8058,977,1452,PMID:24532711,curated,RVentoTormo,True
1971,CPI-SC04DB219CB,916,1452,PMID:24532711,curated,RVentoTormo,True
1972,CPI-SC06EFA5CC2,70,1452,PMID:24532711,curated,RVentoTormo,True
1973,CPI-SC0FF762677,71,1452,PMID:24532711,curated,RVentoTormo,True
1974,CPI-SC0390D174C,230,1453,PMID:24532711,curated,RVentoTormo,True
1975,CPI-SC0342728D2,144,1453,PMID:24532711,curated,RVentoTormo,True
1976,CPI-SC081E1CE0B,1043,1453,PMID:24532711,curated,RVentoTormo,True
1977,CPI-SC0DC10FB9C,291,1453,PMID:24532711,curated,RVentoTormo,True
1978,CPI-SC0796645C7,915,1453,PMID:24532711,curated,RVentoTormo,True
1979,CPI-SC08E139858,683,1453,PMID:24532711,curated,RVentoTormo,True
1980,CPI-SC03671C9F6,684,1453,PMID:24532711,curated,RVentoTormo,True
1981,CPI-SC068774A8A,685,1453,PMID:24532711,curated,RVentoTormo,True
1982,CPI-SC039EE3D74,587,1453,PMID:24532711,curated,RVentoTormo,True
1983,CPI-SC02D62FB5B,978,1453,PMID:24532711,curated,RVentoTormo,True
1984,CPI-SC04FC6D5DC,1082,1453,PMID:24532711,curated,RVentoTormo,True
1985,CPI-SC01C485556,61,1453,PMID:24532711,curated,RVentoTormo,True
1986,CPI-SC017027176,686,1453,PMID:24532711,curated,RVentoTormo,True
1987,CPI-SC0BDD170C7,977,1453,PMID:24532711,curated,RVentoTormo,True
1988,CPI-SC0AF2D49CF,916,1453,PMID:24532711,curated,RVentoTormo,True
1989,CPI-SC02CD488A4,70,1453,PMID:24532711,curated,RVentoTormo,True
1990,CPI-SC0EFB3CEDF,71,1453,PMID:24532711,curated,RVentoTormo,True
1991,CPI-SC04092E808,230,1458,PMID:24532711,curated,RVentoTormo,True
1992,CPI-SC0B95D4E55,144,1458,PMID:24532711,curated,RVentoTormo,True
1993,CPI-SC006391BC5,1043,1458,PMID:24532711,curated,RVentoTormo,True
1994,CPI-SC0E5131C5E,291,1458,PMID:24532711,curated,RVentoTormo,True
1995,CPI-SC0CC357E07,915,1458,PMID:24532711,curated,RVentoTormo,True
1996,CPI-SC02FACCE0B,683,1458,PMID:24532711,curated,RVentoTormo,True
1997,CPI-SC090434118,684,1458,PMID:24532711,curated,RVentoTormo,True
1998,CPI-SC08A288087,685,1458,PMID:24532711,curated,RVentoTormo,True
1999,CPI-SC0D7F9CEEB,587,1458,PMID:24532711,curated,RVentoTormo,True
2000,CPI-SC002829D48,978,1458,PMID:24532711,curated,RVentoTormo,True
2001,CPI-SC02B89D65A,1082,1458,PMID:24532711,curated,RVentoTormo,True
2002,CPI-SC0F159BD5A,61,1458,PMID:24532711,curated,RVentoTormo,True
2003,CPI-SC0B4814E5F,686,1458,PMID:24532711,curated,RVentoTormo,True
2004,CPI-SC09A735D6F,977,1458,PMID:24532711,curated,RVentoTormo,True
2005,CPI-SC0A8070937,916,1458,PMID:24532711,curated,RVentoTormo,True
2006,CPI-SC09DD54D04,70,1458,PMID:24532711,curated,RVentoTormo,True
2007,CPI-SC0B7AFE8F9,71,1458,PMID:24532711,curated,RVentoTormo,True
2008,CPI-SC09FC5B2A7,230,1459,PMID:24532711,curated,RVentoTormo,True
2009,CPI-SC01B29532D,144,1459,PMID:24532711,curated,RVentoTormo,True
2010,CPI-SC00DA032E2,1043,1459,PMID:24532711,curated,RVentoTormo,True
2011,CPI-SC0259C1693,291,1459,PMID:24532711,curated,RVentoTormo,True
2012,CPI-SC0ECADFABF,915,1459,PMID:24532711,curated,RVentoTormo,True
2013,CPI-SC05CCD8E17,683,1459,PMID:24532711,curated,RVentoTormo,True
2014,CPI-SC01AAA545F,684,1459,PMID:24532711,curated,RVentoTormo,True
2015,CPI-SC052B6F4F3,685,1459,PMID:24532711,curated,RVentoTormo,True
2016,CPI-SC01FD57BC9,587,1459,PMID:24532711,curated,RVentoTormo,True
2017,CPI-SC08CF56014,978,1459,PMID:24532711,curated,RVentoTormo,True
2018,CPI-SC07F8A4C81,1082,1459,PMID:24532711,curated,RVentoTormo,True
2019,CPI-SC088BCE7ED,61,1459,PMID:24532711,curated,RVentoTormo,True
2020,CPI-SC0BEC0A65F,686,1459,PMID:24532711,curated,RVentoTormo,True
2021,CPI-SC02B03DCA6,977,1459,PMID:24532711,curated,RVentoTormo,True
2022,CPI-SC05963EDDE,916,1459,PMID:24532711,curated,RVentoTormo,True
2023,CPI-SC09206543A,70,1459,PMID:24532711,curated,RVentoTormo,True
2024,CPI-SC01319F5CD,71,1459,PMID:24532711,curated,RVentoTormo,True
2025,CPI-SS002CC4C02,230,876,PMID:12775774,curated,RVentoTormo,True
2026,CPI-SS0429E615A,144,876,PMID:12775774,curated,RVentoTormo,True
2027,CPI-SS050A950B9,1043,876,PMID:12775774,curated,RVentoTormo,True
2028,CPI-SS01E6C2BB8,291,876,PMID:12775774,curated,RVentoTormo,True
2029,CPI-SS05207EFF8,915,876,PMID:12775774,curated,RVentoTormo,True
2030,CPI-SS0DF9024C0,683,876,PMID:12775774,curated,RVentoTormo,True
2031,CPI-SS00E2C8381,684,876,PMID:12775774,curated,RVentoTormo,True
2032,CPI-SS036707F4C,685,876,PMID:12775774,curated,RVentoTormo,True
2033,CPI-SS0F1E79A03,587,876,PMID:12775774,curated,RVentoTormo,True
2034,CPI-SS0FF2EEAE8,978,876,PMID:12775774,curated,RVentoTormo,True
2035,CPI-SS097860321,1082,876,PMID:12775774,curated,RVentoTormo,True
2036,CPI-SS02ADD742C,61,876,PMID:12775774,curated,RVentoTormo,True
2037,CPI-SS0FE9D6F11,686,876,PMID:12775774,curated,RVentoTormo,True
2038,CPI-SS03146C969,977,876,PMID:12775774,curated,RVentoTormo,True
2039,CPI-SS007FD6F72,916,876,PMID:12775774,curated,RVentoTormo,True
2040,CPI-SS0A93EEAEB,70,876,PMID:12775774,curated,RVentoTormo,True
2041,CPI-SS0648E8525,71,876,PMID:12775774,curated,RVentoTormo,True
2042,CPI-SS0D861FC88,230,926,PMID:12775774,curated,RVentoTormo,True
2043,CPI-SS0C283076A,144,926,PMID:12775774,curated,RVentoTormo,True
2044,CPI-SS0C2782258,1043,926,PMID:12775774,curated,RVentoTormo,True
2045,CPI-SS0C95AC883,291,926,PMID:12775774,curated,RVentoTormo,True
2046,CPI-SS08643DD8A,915,926,PMID:12775774,curated,RVentoTormo,True
2047,CPI-SS0E9BE6A4E,683,926,PMID:12775774,curated,RVentoTormo,True
2048,CPI-SS0F05B138C,684,926,PMID:12775774,curated,RVentoTormo,True
2049,CPI-SS0661CE946,685,926,PMID:12775774,curated,RVentoTormo,True
2050,CPI-SS03F33B34C,587,926,PMID:12775774,curated,RVentoTormo,True
2051,CPI-SS0AC302C73,978,926,PMID:12775774,curated,RVentoTormo,True
2052,CPI-SS07B6C7A75,1082,926,PMID:12775774,curated,RVentoTormo,True
2053,CPI-SS0F41AC8EC,61,926,PMID:12775774,curated,RVentoTormo,True
2054,CPI-SS08F783A87,686,926,PMID:12775774,curated,RVentoTormo,True
2055,CPI-SS029E5DD2D,977,926,PMID:12775774,curated,RVentoTormo,True
2056,CPI-SS07A42979A,916,926,PMID:12775774,curated,RVentoTormo,True
2057,CPI-SS00877D499,70,926,PMID:12775774,curated,RVentoTormo,True
2058,CPI-SS0ED630027,71,926,PMID:12775774,curated,RVentoTormo,True
2059,CPI-SS02CFD3215,230,831,PMID:12775774,curated,RVentoTormo,True
2060,CPI-SS062CEFDBE,144,831,PMID:12775774,curated,RVentoTormo,True
2061,CPI-SS01A71B64D,1043,831,PMID:12775774,curated,RVentoTormo,True
2062,CPI-SS05E7290A6,291,831,PMID:12775774,curated,RVentoTormo,True
2063,CPI-SS0BFEE3968,915,831,PMID:12775774,curated,RVentoTormo,True
2064,CPI-SS0851A1599,683,831,PMID:12775774,curated,RVentoTormo,True
2065,CPI-SS02879E156,684,831,PMID:12775774,curated,RVentoTormo,True
2066,CPI-SS0514C14A6,685,831,PMID:12775774,curated,RVentoTormo,True
2067,CPI-SS0A21B9682,587,831,PMID:12775774,curated,RVentoTormo,True
2068,CPI-SS07F50324B,978,831,PMID:12775774,curated,RVentoTormo,True
2069,CPI-SS083239CEC,1082,831,PMID:12775774,curated,RVentoTormo,True
2070,CPI-SS001D0E553,61,831,PMID:12775774,curated,RVentoTormo,True
2071,CPI-SS050373228,686,831,PMID:12775774,curated,RVentoTormo,True
2072,CPI-SS0B86BAA18,977,831,PMID:12775774,curated,RVentoTormo,True
2073,CPI-SS043B6AA95,916,831,PMID:12775774,curated,RVentoTormo,True
2074,CPI-SS042439610,70,831,PMID:12775774,curated,RVentoTormo,True
2075,CPI-SS02AF6643F,71,831,PMID:12775774,curated,RVentoTormo,True
2076,CPI-SS07447802E,230,824,PMID:12775774,curated,RVentoTormo,True
2077,CPI-SS0102731DE,144,824,PMID:12775774,curated,RVentoTormo,True
2078,CPI-SS0B09698F7,1043,824,PMID:12775774,curated,RVentoTormo,True
2079,CPI-SS001BD48FB,291,824,PMID:12775774,curated,RVentoTormo,True
2080,CPI-SS058493298,915,824,PMID:12775774,curated,RVentoTormo,True
2081,CPI-SS0D2044B87,683,824,PMID:12775774,curated,RVentoTormo,True
2082,CPI-SS01F46C4AB,684,824,PMID:12775774,curated,RVentoTormo,True
2083,CPI-SS0D5AAA463,685,824,PMID:12775774,curated,RVentoTormo,True
2084,CPI-SS0734D2DA8,587,824,PMID:12775774,curated,RVentoTormo,True
2085,CPI-SS022D3CA81,978,824,PMID:12775774,curated,RVentoTormo,True
2086,CPI-SS0463A8FBA,1082,824,PMID:12775774,curated,RVentoTormo,True
2087,CPI-SS0BF15C2D4,61,824,PMID:12775774,curated,RVentoTormo,True
2088,CPI-SS0E161B905,686,824,PMID:12775774,curated,RVentoTormo,True
2089,CPI-SS0ED712AE3,977,824,PMID:12775774,curated,RVentoTormo,True
2090,CPI-SS00B67C32B,916,824,PMID:12775774,curated,RVentoTormo,True
2091,CPI-SS0F103D7A7,70,824,PMID:12775774,curated,RVentoTormo,True
2092,CPI-SS050876F99,71,824,PMID:12775774,curated,RVentoTormo,True
2093,CPI-SS0BE97E181,230,1079,PMID:12775774,curated,RVentoTormo,True
2094,CPI-SS09BDB5618,144,1079,PMID:12775774,curated,RVentoTormo,True
2095,CPI-SS0D192A275,1043,1079,PMID:12775774,curated,RVentoTormo,True
2096,CPI-SS017D5AA63,291,1079,PMID:12775774,curated,RVentoTormo,True
2097,CPI-SS010F961E8,915,1079,PMID:12775774,curated,RVentoTormo,True
2098,CPI-SS0146C75AD,683,1079,PMID:12775774,curated,RVentoTormo,True
2099,CPI-SS0CD97BA9B,684,1079,PMID:12775774,curated,RVentoTormo,True
2100,CPI-SS068E97BDA,685,1079,PMID:12775774,curated,RVentoTormo,True
2101,CPI-SS03C93A8FE,587,1079,PMID:12775774,curated,RVentoTormo,True
2102,CPI-SS02682D84C,978,1079,PMID:12775774,curated,RVentoTormo,True
2103,CPI-SS0598AC561,1082,1079,PMID:12775774,curated,RVentoTormo,True
2104,CPI-SS0F5CC57E2,61,1079,PMID:12775774,curated,RVentoTormo,True
2105,CPI-SS0D10CE481,686,1079,PMID:12775774,curated,RVentoTormo,True
2106,CPI-SS0D940391C,977,1079,PMID:12775774,curated,RVentoTormo,True
2107,CPI-SS015ED6D03,916,1079,PMID:12775774,curated,RVentoTormo,True
2108,CPI-SS04662DF1A,70,1079,PMID:12775774,curated,RVentoTormo,True
2109,CPI-SS0CCD1017B,71,1079,PMID:12775774,curated,RVentoTormo,True
2110,CPI-SS073F3FAD5,587,719,uniprot;PMID:27162350,curated,LGarciaAlonso,True
2111,CPI-SS0E7CBFD03,587,720,uniprot;reactome,curated,LGarciaAlonso,True
2112,CPI-SS0388C9C86,699,635,PMID:24218476,curated,RVentoTormo,True
2113,CPI-SS07EF9679E,623,613,PMID:24218476,curated,RVentoTormo,True
2114,CPI-SS0E29693E6,1036,613,uniprot,curated,RVentoTormo,True
2115,CPI-SS0E12A78EF,1007,1309,Shilts screen - VALIDATED,curated,JShilts,True
2116,CPI-SS0CBCF26F8,1193,1306,Shilts screen - VALIDATED,curated,JShilts,True
2117,CPI-SS017E5FA7F,1351,502,Shilts screen - VALIDATED,curated,JShilts,True
2118,CPI-SS0661FACAF,1351,344,Shilts screen - VALIDATED,curated,JShilts,True
2119,CPI-SS02F169D2B,439,1328,Shilts screen - VALIDATED,curated,JShilts,True
2120,CPI-SS07D59B8C5,1057,911,Shilts screen - VALIDATED,curated,JShilts,True
2121,CPI-SS0DBA22B92,1284,1284,Shilts screen - VALIDATED,curated,JShilts,True
2122,CPI-SS0B1650B85,1198,357,Shilts screen - VALIDATED,curated,JShilts,True
2123,CPI-SS00216A960,1204,1268,Shilts screen - VALIDATED,curated,JShilts,True
2124,CPI-SS095632066,1203,281,Shilts screen - VALIDATED,curated,JShilts,True
2125,CPI-SS09CEEE405,1282,1282,Shilts screen - VALIDATED,curated,JShilts,True
2126,CPI-CS05B3376EE,1420,576,Shilts screen - VALIDATED,curated,JShilts,True
2127,CPI-CC05FBC3704,1617,1622,uniprot;reactome;IUPHAR,curated,JCranley,False
2128,CPI-CC05A3A561B,1618,1622,uniprot;reactome;IUPHAR,curated,JCranley,False
2129,CPI-CC0859F6623,1616,1622,uniprot;reactome;IUPHAR,curated,JCranley,False
2130,CPI-CC0A803E68B,1620,1622,uniprot;reactome;IUPHAR,curated,JCranley,False
2131,CPI-CC04B128599,1621,1622,uniprot;reactome;IUPHAR,curated,JCranley,False
2132,CPI-CC0CC5AE42D,1619,1622,uniprot;reactome;IUPHAR,curated,JCranley,False
2133,CPI-CC05D26927D,1623,1701,uniprot;reactome;IUPHAR,curated,JCranley,False
2134,CPI-CC0DC90E027,1624,1701,uniprot;reactome;IUPHAR,curated,JCranley,False
2135,CPI-CC03D6468DC,1625,1701,uniprot;reactome;IUPHAR,curated,JCranley,False
2136,CPI-CC06824D2C6,1623,1700,uniprot;reactome;IUPHAR,curated,JCranley,False
2137,CPI-CC0BEA315C7,1624,1700,uniprot;reactome;IUPHAR,curated,JCranley,False
2138,CPI-CC0AEFA055B,1625,1700,uniprot;reactome;IUPHAR,curated,JCranley,False
2139,CPI-CC073EF69CF,1623,1374,uniprot;reactome;IUPHAR,curated,JCranley,False
2140,CPI-CC0A14A9CBC,1624,1374,uniprot;reactome;IUPHAR,curated,JCranley,False
2141,CPI-CC055FABA12,1625,1374,uniprot;reactome;IUPHAR,curated,JCranley,False
2142,CPI-CC0C3BFBB3E,1623,1702,uniprot;reactome;IUPHAR,curated,JCranley,False
2143,CPI-CC03AC92645,1624,1702,uniprot;reactome;IUPHAR,curated,JCranley,False
2144,CPI-CC01A3A32AD,1625,1702,uniprot;reactome;IUPHAR,curated,JCranley,False
2145,CPI-CC045B7D796,1637,1655,uniprot;reactome;IUPHAR,curated,JCranley,False
2146,CPI-CC0F4C42FF7,1638,1655,uniprot;reactome;IUPHAR,curated,JCranley,False
2147,CPI-CC096C00DD3,1639,1655,uniprot;reactome;IUPHAR,curated,JCranley,False
2148,CPI-CC09328142A,1640,1655,uniprot;reactome;IUPHAR,curated,JCranley,False
2149,CPI-CC04369FA03,1641,1655,uniprot;reactome;IUPHAR,curated,JCranley,False
2150,CPI-CC084F2F909,1642,1655,uniprot;reactome;IUPHAR,curated,JCranley,False
2151,CPI-CC0745A35A3,1643,1655,uniprot;reactome;IUPHAR,curated,JCranley,False
2152,CPI-CC01AA4737A,1644,1655,uniprot;reactome;IUPHAR,curated,JCranley,False
2153,CPI-CC0E4B8C2BF,1645,1655,uniprot;reactome;IUPHAR,curated,JCranley,False
2154,CPI-CC0A1D566DB,1646,1655,uniprot;reactome;IUPHAR,curated,JCranley,False
2155,CPI-CC041FEA7F2,1647,1655,uniprot;reactome;IUPHAR,curated,JCranley,False
2156,CPI-CC0864376DD,1648,1655,uniprot;reactome;IUPHAR,curated,JCranley,False
2157,CPI-CC040E1CB81,1649,1655,uniprot;reactome;IUPHAR,curated,JCranley,False
2158,CPI-CC034DBCCAA,1650,1655,uniprot;reactome;IUPHAR,curated,JCranley,False
2159,CPI-CC062616255,1637,1652,uniprot;reactome;IUPHAR,curated,JCranley,False
2160,CPI-CC0B8DD8C65,1638,1652,uniprot;reactome;IUPHAR,curated,JCranley,False
2161,CPI-CC0D3501745,1639,1652,uniprot;reactome;IUPHAR,curated,JCranley,False
2162,CPI-CC0D725BC31,1640,1652,uniprot;reactome;IUPHAR,curated,JCranley,False
2163,CPI-CC014CF4B48,1641,1652,uniprot;reactome;IUPHAR,curated,JCranley,False
2164,CPI-CC09CB65280,1642,1652,uniprot;reactome;IUPHAR,curated,JCranley,False
2165,CPI-CC0C2E70CBB,1643,1652,uniprot;reactome;IUPHAR,curated,JCranley,False
2166,CPI-CC0A6DF8598,1644,1652,uniprot;reactome;IUPHAR,curated,JCranley,False
2167,CPI-CC054F99916,1645,1652,uniprot;reactome;IUPHAR,curated,JCranley,False
2168,CPI-CC0F5008BAB,1646,1652,uniprot;reactome;IUPHAR,curated,JCranley,False
2169,CPI-CC01CF023BD,1647,1652,uniprot;reactome;IUPHAR,curated,JCranley,False
2170,CPI-CC06947BC3A,1648,1652,uniprot;reactome;IUPHAR,curated,JCranley,False
2171,CPI-CC0EBFB2C75,1649,1652,uniprot;reactome;IUPHAR,curated,JCranley,False
2172,CPI-CC0636430F1,1650,1652,uniprot;reactome;IUPHAR,curated,JCranley,False
2173,CPI-CC0C5297F85,1637,1651,uniprot;reactome;IUPHAR,curated,JCranley,False
2174,CPI-CC09D7E9800,1638,1651,uniprot;reactome;IUPHAR,curated,JCranley,False
2175,CPI-CC0A7855787,1639,1651,uniprot;reactome;IUPHAR,curated,JCranley,False
2176,CPI-CC05131468F,1640,1651,uniprot;reactome;IUPHAR,curated,JCranley,False
2177,CPI-CC05D68A54D,1641,1651,uniprot;reactome;IUPHAR,curated,JCranley,False
2178,CPI-CC0D219300A,1642,1651,uniprot;reactome;IUPHAR,curated,JCranley,False
2179,CPI-CC0AF60227C,1643,1651,uniprot;reactome;IUPHAR,curated,JCranley,False
2180,CPI-CC064B6546B,1644,1651,uniprot;reactome;IUPHAR,curated,JCranley,False
2181,CPI-CC06DEE0068,1645,1651,uniprot;reactome;IUPHAR,curated,JCranley,False
2182,CPI-CC02B240431,1646,1651,uniprot;reactome;IUPHAR,curated,JCranley,False
2183,CPI-CC00BD90A96,1647,1651,uniprot;reactome;IUPHAR,curated,JCranley,False
2184,CPI-CC0132A1421,1648,1651,uniprot;reactome;IUPHAR,curated,JCranley,False
2185,CPI-CC06EC43D04,1649,1651,uniprot;reactome;IUPHAR,curated,JCranley,False
2186,CPI-CC0AACB52FE,1650,1651,uniprot;reactome;IUPHAR,curated,JCranley,False
2187,CPI-CC039ED2885,1637,1654,uniprot;reactome;IUPHAR,curated,JCranley,False
2188,CPI-CC0D9D86E2B,1638,1654,uniprot;reactome;IUPHAR,curated,JCranley,False
2189,CPI-CC0D16A5FA4,1639,1654,uniprot;reactome;IUPHAR,curated,JCranley,False
2190,CPI-CC0C50569E9,1640,1654,uniprot;reactome;IUPHAR,curated,JCranley,False
2191,CPI-CC089D12508,1641,1654,uniprot;reactome;IUPHAR,curated,JCranley,False
2192,CPI-CC0FC303C28,1642,1654,uniprot;reactome;IUPHAR,curated,JCranley,False
2193,CPI-CC02E73DA0A,1643,1654,uniprot;reactome;IUPHAR,curated,JCranley,False
2194,CPI-CC0CEAE4723,1644,1654,uniprot;reactome;IUPHAR,curated,JCranley,False
2195,CPI-CC07B2A8F94,1645,1654,uniprot;reactome;IUPHAR,curated,JCranley,False
2196,CPI-CC0764C7CA4,1646,1654,uniprot;reactome;IUPHAR,curated,JCranley,False
2197,CPI-CC00781FE0E,1647,1654,uniprot;reactome;IUPHAR,curated,JCranley,False
2198,CPI-CC0BE3C16E3,1648,1654,uniprot;reactome;IUPHAR,curated,JCranley,False
2199,CPI-CC0A9F2B815,1649,1654,uniprot;reactome;IUPHAR,curated,JCranley,False
2200,CPI-CC07E25FAAB,1650,1654,uniprot;reactome;IUPHAR,curated,JCranley,False
2201,CPI-CC0E0ECD876,1637,1653,uniprot;reactome;IUPHAR,curated,JCranley,False
2202,CPI-CC0A83E947F,1638,1653,uniprot;reactome;IUPHAR,curated,JCranley,False
2203,CPI-CC024429C91,1639,1653,uniprot;reactome;IUPHAR,curated,JCranley,False
2204,CPI-CC0F31912AC,1640,1653,uniprot;reactome;IUPHAR,curated,JCranley,False
2205,CPI-CC06CBE7508,1641,1653,uniprot;reactome;IUPHAR,curated,JCranley,False
2206,CPI-CC0F1627ADB,1642,1653,uniprot;reactome;IUPHAR,curated,JCranley,False
2207,CPI-CC062D45603,1643,1653,uniprot;reactome;IUPHAR,curated,JCranley,False
2208,CPI-CC0D305B6F0,1644,1653,uniprot;reactome;IUPHAR,curated,JCranley,False
